Column A,Column B,P-Value,Word Count
190,252,0.037339124,13
190,260,0.042315275,14
190,263,0.03091946,13
190,264,0.049642279,15
190,267,0.04534035,13
190,268,0.04534035,13
190,269,0.044448365,15
190,271,0.039123401,15
190,272,0.039123401,15
190,273,0.039123401,15
190,275,0.039123401,15
190,276,0.039123401,15
190,279,0.040660723,11
191,19,0.047863974,26
191,23,0.047769829,15
191,24,0.036300407,11
191,27,0.036300407,11
191,28,0.036300407,11
191,40,0.035522337,7
191,44,0.049669536,8
191,53,0.049669536,8
191,106,0.041785168,7
191,131,0.035014981,7
191,132,0.042901206,29
191,145,0.043602458,16
191,165,0.040831944,16
191,181,0.041226833,12
191,226,0.049669536,8
191,227,0.037412507,12
191,228,0.031914019,16
191,232,0.036786818,26
191,236,0.036031686,7
191,238,0.042327059,33
191,263,0.045604036,20
191,279,0.02914264,11
193,34,0.04771488,16
193,38,0.04461152,46
193,40,0.035522337,6
193,41,0.04268267,43
193,74,0.041624866,19
193,80,0.035522337,7
193,106,0.035014981,6
193,115,0.043938616,35
193,149,0.038883928,14
193,151,0.035522337,7
193,153,0.048030445,42
193,156,0.03629242,10
193,161,0.049669536,8
193,174,0.032638556,19
193,178,0.03777822,17
193,188,0.033762272,17
193,190,0.038062607,14
193,202,0.035522337,7
193,211,0.034610558,8
193,213,0.03125,6
193,234,0.047824791,16
193,253,0.037661898,16
193,259,0.04215345,8
194,19,0.034465925,63
194,24,0.049601852,10
194,25,0.048276312,64
194,27,0.049601852,10
194,28,0.049601852,10
194,44,0.046140147,11
194,53,0.04599779,11
194,84,0.042291926,95
194,132,0.038900133,50
194,151,0.038162793,21
194,165,0.028211367,13
194,197,0.042545945,67
194,220,0.036753424,13
194,226,0.046140147,11
194,228,0.037982635,11
194,279,0.049389389,10
195,40,0.035522337,6
195,80,0.035522337,7
195,106,0.035014981,6
195,132,0.042959212,56
195,149,0.04978077,16
195,151,0.035522337,7
195,156,0.035635354,13
195,161,0.049669536,8
195,165,0.045233341,47
195,190,0.049307961,16
195,202,0.035522337,7
195,211,0.034610558,8
195,213,0.03125,6
195,253,0.037661898,16
195,258,0.044277345,13
195,259,0.04215345,8
196,12,0.034793205,28
196,16,0.037169744,27
196,17,0.034610558,9
196,18,0.037169744,27
196,26,0.037169744,27
196,34,0.049307961,16
196,37,0.040949397,37
196,38,0.035522337,7
196,40,0.03125,6
196,41,0.0450751,43
196,43,0.048693918,30
196,45,0.045020881,12
196,52,0.04914994,19
196,54,0.049389389,8
196,56,0.036031686,7
196,57,0.047615418,38
196,68,0.031131034,19
196,73,0.04215345,8
196,74,0.048502507,28
196,76,0.04215345,8
196,77,0.04738064,28
196,80,0.036031686,7
196,89,0.047687196,54
196,97,0.035465865,9
196,98,0.0390625,8
196,105,0.035465865,9
196,106,0.035522337,6
196,107,0.048308723,65
196,108,0.035465865,9
196,110,0.035465865,9
196,112,0.035465865,9
196,113,0.042600809,38
196,114,0.035465865,9
196,115,0.0447477,25
196,116,0.035465865,9
196,122,0.04215345,8
196,140,0.035522337,7
196,146,0.049669536,9
196,147,0.029222538,12
196,149,0.034287968,7
196,151,0.035522337,7
196,154,0.048236707,36
196,155,0.032088734,12
196,156,0.034287968,9
196,158,0.034610558,8
196,161,0.042062733,8
196,162,0.032815859,9
196,170,0.04672673,39
196,174,0.046737809,19
196,176,0.043351751,27
196,178,0.045233807,13
196,183,0.035522337,6
196,185,0.045233807,13
196,186,0.045233807,13
196,188,0.042315275,9
196,190,0.04534035,14
196,199,0.034610558,8
196,200,0.049209252,34
196,207,0.048928301,18
196,211,0.037982635,9
196,213,0.035014981,6
196,214,0.034610558,8
196,215,0.037334301,39
196,217,0.034610558,8
196,222,0.042407642,37
196,224,0.037313524,37
196,234,0.035522337,9
196,238,0.034610558,8
196,240,0.035522337,7
196,242,0.049293451,33
196,243,0.038229585,48
196,245,0.047184951,34
196,253,0.041026955,14
196,258,0.035465865,9
196,259,0.036031686,7
196,265,0.04215345,7
197,12,0.034793205,28
197,16,0.037169744,27
197,17,0.034610558,9
197,18,0.037169744,27
197,26,0.037169744,27
197,34,0.049307961,16
197,37,0.040949397,37
197,38,0.035522337,7
197,40,0.03125,6
197,41,0.0450751,43
197,43,0.048693918,30
197,45,0.045020881,12
197,52,0.04914994,19
197,54,0.049389389,8
197,56,0.036031686,7
197,57,0.047615418,38
197,68,0.031131034,19
197,73,0.04215345,8
197,74,0.048502507,28
197,76,0.04215345,8
197,77,0.04738064,28
197,80,0.036031686,7
197,89,0.047687196,54
197,97,0.035465865,9
197,98,0.0390625,8
197,105,0.035465865,9
197,106,0.035522337,6
197,108,0.035465865,9
197,110,0.035465865,9
197,112,0.035465865,9
197,113,0.042600809,38
197,114,0.035465865,9
197,115,0.0447477,25
197,116,0.035465865,9
197,122,0.04215345,8
197,140,0.035522337,7
197,146,0.049669536,9
197,147,0.029222538,12
197,149,0.034287968,7
197,151,0.035522337,7
197,154,0.048236707,36
197,155,0.032088734,12
197,156,0.034287968,9
197,158,0.034610558,8
197,161,0.042062733,8
197,162,0.032815859,9
197,170,0.04672673,39
197,174,0.046737809,19
197,176,0.043351751,27
197,178,0.045233807,13
197,183,0.035522337,6
197,185,0.045233807,13
197,186,0.045233807,13
197,188,0.042315275,9
197,190,0.04534035,14
197,194,0.042545945,67
197,199,0.034610558,8
197,200,0.049209252,34
197,207,0.048928301,18
197,211,0.037982635,9
197,213,0.035014981,6
197,214,0.034610558,8
197,215,0.037334301,39
197,217,0.034610558,8
197,222,0.042407642,37
197,224,0.037313524,37
197,234,0.035522337,9
197,238,0.034610558,8
197,240,0.035522337,7
197,242,0.049293451,33
197,243,0.038229585,48
197,245,0.047184951,34
197,253,0.041026955,14
197,258,0.035465865,9
197,259,0.036031686,7
197,265,0.04215345,7
198,34,0.043631473,66
198,38,0.039581676,29
198,45,0.040920864,13
198,56,0.036031686,8
198,68,0.044036805,20
198,98,0.043825584,9
198,106,0.046567761,11
198,115,0.037642926,31
198,122,0.040100009,22
198,147,0.040316641,57
198,149,0.046581563,25
198,151,0.033080046,18
198,155,0.042346718,67
198,178,0.041076903,14
198,183,0.040831206,10
198,185,0.041076903,14
198,186,0.041076903,14
198,234,0.040644293,19
198,240,0.035522337,7
198,243,0.044347506,45
198,253,0.046211708,17
198,259,0.04215345,8
199,9,0.032969381,10
199,10,0.028903366,11
199,11,0.031976819,11
199,13,0.037412507,12
199,14,0.04135891,10
199,19,0.029222538,11
199,20,0.036115343,11
199,23,0.031976819,10
199,24,0.049669536,9
199,27,0.049669536,9
199,28,0.049669536,9
199,29,0.041491087,11
199,44,0.035522337,7
199,53,0.035522337,7
199,93,0.031976819,11
199,118,0.046567761,12
199,119,0.042062733,9
199,120,0.045127317,12
199,129,0.041810543,9
199,130,0.043825584,11
199,137,0.043640357,9
199,141,0.041226833,11
199,145,0.040760254,12
199,163,0.040660723,11
199,176,0.035745986,11
199,177,0.045233807,11
199,181,0.032200765,11
199,196,0.034610558,8
199,197,0.034610558,8
199,208,0.045446946,12
199,220,0.049684336,12
199,226,0.035522337,7
199,227,0.041226833,10
199,228,0.028211367,11
199,229,0.037412507,12
199,233,0.040831206,12
199,248,0.029172147,9
199,252,0.032595538,12
199,256,0.028211367,11
199,263,0.035522337,6
199,265,0.041154975,12
199,267,0.035522337,7
199,268,0.035522337,7
199,269,0.034287968,12
199,279,0.041226833,10
200,19,0.047624591,22
200,23,0.047663395,21
200,24,0.041785168,7
200,25,0.045047393,37
200,27,0.041785168,7
200,28,0.041785168,7
200,29,0.041671796,37
200,44,0.034287968,7
200,53,0.034287968,7
200,66,0.034035904,38
200,90,0.038921214,37
200,119,0.042062733,8
200,131,0.03583286,38
200,132,0.047261103,34
200,136,0.044604477,38
200,145,0.044550744,38
200,151,0.031863706,24
200,165,0.04538094,32
200,196,0.049209252,34
200,197,0.049209252,34
200,221,0.032070349,33
200,226,0.034287968,7
200,227,0.049879839,13
200,228,0.037076405,18
200,252,0.049142005,35
200,262,0.038731795,38
200,263,0.045952448,19
200,264,0.040511787,38
200,265,0.039466884,34
200,271,0.049105574,22
200,273,0.049105574,22
200,279,0.031753341,10
201,14,0.036031686,7
201,19,0.048855251,27
201,22,0.037049845,17
201,23,0.030772855,15
201,24,0.044914498,11
201,25,0.032681102,14
201,27,0.044914498,11
201,28,0.044914498,11
201,29,0.035861684,13
201,44,0.044343467,14
201,49,0.033325368,7
201,50,0.044595676,11
201,51,0.041596242,19
201,90,0.045365381,32
201,117,0.042334913,30
201,119,0.044343467,15
201,120,0.045233807,12
201,131,0.049347593,31
201,132,0.048873488,30
201,137,0.03125,7
201,138,0.036031686,9
201,141,0.04534035,13
201,145,0.038883928,14
201,163,0.046295042,17
201,165,0.045233807,13
201,181,0.04439591,15
201,221,0.043705349,32
201,226,0.035377968,15
201,227,0.046567761,10
201,228,0.04534035,13
201,229,0.044914209,19
201,238,0.047622082,33
201,241,0.046248254,17
201,261,0.046175168,16
201,263,0.03091946,13
201,264,0.047222364,33
201,267,0.043602458,15
201,268,0.043602458,15
201,270,0.041026955,15
201,275,0.049981542,29
201,279,0.035465865,8
202,14,0.046284806,18
202,19,0.043376528,24
202,25,0.035522337,6
202,49,0.044436996,25
202,62,0.042062733,9
202,106,0.041154975,12
202,125,0.038412304,19
202,141,0.038005104,20
202,145,0.029303072,18
202,151,0.049740553,21
202,165,0.044685326,20
202,167,0.035522337,7
202,181,0.035522337,6
202,193,0.035522337,7
202,195,0.035522337,7
202,227,0.036153467,22
202,228,0.035452173,16
202,230,0.036031686,7
202,232,0.035927899,10
202,241,0.048852436,16
202,263,0.040725534,17
202,264,0.040314107,18
202,279,0.032200765,10
204,40,0.035522337,6
205,45,0.035927899,11
205,98,0.035522337,8
206,45,0.049803668,10
206,98,0.035522337,8
206,156,0.045127317,12
206,161,0.045126949,12
207,10,0.044914498,12
207,14,0.041034685,18
207,15,0.036234161,20
207,19,0.045044079,13
207,20,0.028254028,16
207,22,0.046295042,16
207,23,0.035522337,6
207,24,0.043966472,17
207,25,0.04851088,19
207,27,0.043966472,17
207,28,0.043966472,17
207,29,0.035837216,18
207,44,0.04268553,18
207,49,0.037102969,18
207,53,0.032725833,19
207,89,0.046129163,20
207,141,0.029736299,17
207,142,0.049231985,17
207,145,0.041076903,15
207,151,0.043811939,35
207,165,0.047346493,18
207,182,0.035183876,14
207,196,0.048928301,18
207,197,0.048928301,18
207,226,0.030824644,18
207,227,0.035014981,6
207,228,0.037129539,17
207,230,0.041367414,18
207,233,0.03497791,20
207,241,0.033821915,17
207,262,0.044914209,19
207,263,0.03125,6
207,264,0.044025823,18
207,265,0.049588851,18
207,267,0.041785168,9
207,268,0.041785168,9
207,270,0.039974468,20
207,271,0.033030849,20
207,272,0.033030849,20
207,273,0.033030849,20
207,275,0.033055445,20
207,276,0.033030849,20
207,279,0.035522337,6
208,19,0.048827897,27
208,34,0.043560015,15
208,37,0.03125,6
208,38,0.033325368,7
208,40,0.035014981,6
208,46,0.03125,6
208,55,0.046543377,18
208,56,0.049389389,9
208,61,0.029717534,14
208,63,0.033325368,7
208,68,0.046358944,20
208,77,0.047550108,14
208,80,0.035522337,7
208,98,0.040644293,17
208,106,0.046875,7
208,113,0.047702206,21
208,122,0.042257317,22
208,146,0.049734598,16
208,149,0.046284806,16
208,151,0.035522337,6
208,156,0.035974995,13
208,161,0.041176842,16
208,164,0.049778433,12
208,190,0.038011144,15
208,213,0.03125,7
208,234,0.04926997,16
208,238,0.047550108,15
208,240,0.036031686,7
208,253,0.035526421,15
208,258,0.03719247,12
208,259,0.041076903,14
209,40,0.03125,6
209,61,0.044837887,20
209,68,0.0302497,20
209,97,0.035522337,6
209,105,0.035522337,6
209,106,0.046875,7
209,108,0.035522337,6
209,110,0.035522337,6
209,112,0.035522337,6
209,114,0.035522337,6
209,116,0.035522337,6
209,151,0.038067018,20
209,156,0.039913779,20
209,161,0.043651169,20
209,162,0.035522337,6
209,183,0.037870052,20
209,210,0.035522337,7
209,211,0.045233807,11
209,240,0.036031686,7
210,6,0.035014981,7
210,31,0.035522337,7
210,32,0.035014981,6
210,93,0.034006403,7
210,119,0.042062733,9
210,130,0.036031686,7
210,136,0.035522337,6
210,151,0.043736864,34
210,209,0.035522337,7
210,248,0.035522337,7
210,263,0.046875,7
211,9,0.032969381,10
211,19,0.035240224,10
211,23,0.041810543,10
211,24,0.040831206,10
211,25,0.036031686,8
211,27,0.040831206,10
211,28,0.040831206,10
211,29,0.048550746,9
211,44,0.04135891,10
211,50,0.041226833,10
211,53,0.04135891,10
211,57,0.041810543,8
211,62,0.043640357,9
211,66,0.046425133,10
211,84,0.035522337,8
211,90,0.032815859,10
211,93,0.035522337,9
211,115,0.048828125,10
211,117,0.040660723,11
211,119,0.042062733,9
211,125,0.044010984,10
211,130,0.049601852,10
211,132,0.040912812,29
211,137,0.032815859,10
211,142,0.04215345,10
211,145,0.035014981,10
211,151,0.048770993,33
211,165,0.043270427,10
211,167,0.041785168,8
211,181,0.03125,6
211,190,0.036031686,10
211,193,0.034610558,8
211,195,0.034610558,8
211,196,0.037982635,9
211,197,0.037982635,9
211,209,0.045233807,11
211,226,0.04135891,10
211,227,0.029973974,9
211,228,0.032200765,10
211,230,0.046875,7
211,231,0.028211367,10
211,232,0.028211367,10
211,233,0.036414147,10
211,241,0.036300407,11
211,244,0.035240224,8
211,248,0.048828125,10
211,256,0.042062733,8
211,263,0.049669536,8
211,267,0.029572204,10
211,268,0.029572204,10
211,271,0.043825584,9
211,272,0.043825584,9
211,273,0.043825584,9
211,275,0.043825584,9
211,276,0.043825584,9
211,279,0.029973974,9
213,5,0.033966233,7
213,9,0.042062733,8
213,14,0.032312911,13
213,22,0.036031686,8
213,23,0.035522337,8
213,24,0.036578478,11
213,25,0.03125,6
213,27,0.036578478,11
213,28,0.036578478,11
213,29,0.043825584,9
213,39,0.036031686,8
213,42,0.034287968,7
213,43,0.043270427,9
213,44,0.03125,6
213,50,0.041226833,10
213,51,0.036031686,7
213,53,0.03125,6
213,54,0.034287968,8
213,62,0.034610558,8
213,65,0.035014981,6
213,66,0.035522337,7
213,74,0.034816335,30
213,80,0.034724943,31
213,86,0.029772876,8
213,90,0.0390625,8
213,115,0.032088734,10
213,118,0.034610558,8
213,119,0.03125,7
213,123,0.049669536,8
213,124,0.035522337,7
213,125,0.0390625,8
213,133,0.035014981,7
213,135,0.03125,6
213,137,0.035522337,7
213,143,0.036031686,7
213,144,0.042164931,9
213,145,0.040453603,13
213,149,0.043247301,25
213,151,0.034744829,20
213,163,0.035522337,6
213,164,0.034287968,7
213,165,0.041810543,8
213,167,0.035522337,8
213,174,0.044950186,30
213,181,0.03125,6
213,193,0.03125,6
213,195,0.03125,6
213,196,0.035014981,6
213,197,0.035014981,6
213,208,0.03125,7
213,220,0.046875,7
213,223,0.034610558,8
213,226,0.03125,6
213,227,0.042062733,8
213,228,0.046875,7
213,230,0.035522337,6
213,232,0.04215345,8
213,233,0.035522337,6
213,252,0.03125,7
213,256,0.035522337,6
213,260,0.04130723,8
213,263,0.03125,7
213,264,0.04135891,11
213,267,0.044010984,11
213,268,0.044010984,11
213,269,0.033966233,7
213,271,0.03125,6
213,272,0.03125,6
213,273,0.03125,6
213,274,0.035240224,8
213,275,0.03125,6
213,276,0.03125,6
213,277,0.035240224,8
213,279,0.034287968,7
214,9,0.032815859,10
214,10,0.036393034,11
214,14,0.036485725,11
214,19,0.046282595,10
214,23,0.031976819,10
214,24,0.049669536,9
214,27,0.049669536,9
214,28,0.049669536,9
214,29,0.028314055,11
214,44,0.035522337,7
214,53,0.035522337,7
214,119,0.042062733,9
214,137,0.031641777,10
214,163,0.040760254,11
214,196,0.034610558,8
214,197,0.034610558,8
214,226,0.035522337,7
214,227,0.041226833,10
214,228,0.028314055,11
214,229,0.040660723,11
214,248,0.032356555,10
214,263,0.035522337,6
214,267,0.035522337,7
214,268,0.035522337,7
214,279,0.041094856,10
215,10,0.049310692,26
215,14,0.029172147,8
215,19,0.046084971,21
215,23,0.044863325,19
215,24,0.039080662,22
215,25,0.049860204,20
215,27,0.044815563,26
215,29,0.042311717,25
215,31,0.037703342,40
215,49,0.042039547,25
215,50,0.037736335,39
215,51,0.035465865,8
215,66,0.032569034,38
215,90,0.045007626,38
215,93,0.045808448,38
215,106,0.049642279,16
215,120,0.045111264,40
215,131,0.03558081,40
215,132,0.039450971,37
215,135,0.040570513,26
215,136,0.042242091,40
215,137,0.035014981,7
215,143,0.044854352,26
215,145,0.046516318,19
215,161,0.041076903,15
215,165,0.031910752,18
215,167,0.035522337,6
215,177,0.035522337,8
215,181,0.035505292,26
215,182,0.033127969,26
215,196,0.037334301,39
215,197,0.037334301,39
215,221,0.047747799,26
215,227,0.046107066,19
215,228,0.049332947,12
215,231,0.048736739,26
215,232,0.035014981,6
215,241,0.047453096,22
215,252,0.03743228,40
215,256,0.03125,6
215,262,0.044215696,40
215,263,0.03125,6
215,264,0.043996146,19
215,265,0.046171745,25
215,267,0.035522337,8
215,268,0.035522337,8
215,275,0.038158701,25
215,279,0.034455482,18
216,25,0.049464923,48
216,38,0.036031686,8
216,40,0.03125,6
216,66,0.047616652,52
216,80,0.037545669,15
216,93,0.039833286,49
216,97,0.03125,6
216,105,0.03125,6
216,108,0.03125,6
216,110,0.03125,6
216,112,0.03125,6
216,114,0.03125,6
216,116,0.03125,6
216,122,0.046574131,21
216,131,0.042136186,51
216,132,0.042182643,41
216,151,0.035522337,6
216,165,0.034747611,31
216,183,0.047450048,20
216,253,0.046649187,16
217,5,0.034610558,8
217,43,0.043640357,11
217,44,0.046875,7
217,53,0.046875,7
217,118,0.041810543,9
217,119,0.043640357,9
217,120,0.041810543,8
217,135,0.03125,7
217,149,0.044708931,27
217,151,0.03497791,18
217,165,0.04176797,37
217,196,0.034610558,8
217,197,0.034610558,8
217,220,0.042062733,8
217,226,0.046875,7
217,279,0.043825584,9
218,151,0.044114883,20
218,170,0.046666416,20
219,21,0.048773199,27
219,25,0.045735772,88
219,38,0.042620904,26
219,40,0.035522337,6
219,80,0.047216336,31
219,84,0.045906753,81
219,115,0.036717813,31
219,139,0.0432208,15
219,147,0.044233447,39
219,149,0.034727681,24
219,151,0.046357928,19
219,170,0.042078813,28
219,178,0.043389747,27
219,181,0.042315275,14
219,241,0.046248254,16
219,259,0.034329015,28
219,279,0.040920864,12
220,38,0.036031686,7
220,40,0.03125,6
220,43,0.029572204,8
220,55,0.049684336,14
220,68,0.046389672,18
220,74,0.034369795,19
220,77,0.039281155,20
